"Var1","Var2","yes","no","total.votes","approval","current","yes12","yes16","yes20"
5000,3300,5000,3300,8300,60.2409638554217,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5100,3300,5100,3300,8400,60.7142857142857,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5200,3300,5200,3300,8500,61.1764705882353,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5300,3300,5300,3300,8600,61.6279069767442,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5400,3300,5400,3300,8700,62.0689655172414,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5500,3300,5500,3300,8800,62.5,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5600,3300,5600,3300,8900,62.9213483146067,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5700,3300,5700,3300,9000,63.3333333333333,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5800,3300,5800,3300,9100,63.7362637362637,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5900,3300,5900,3300,9200,64.1304347826087,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6000,3300,6000,3300,9300,64.5161290322581,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6100,3300,6100,3300,9400,64.8936170212766,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6200,3300,6200,3300,9500,65.2631578947368,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6300,3300,6300,3300,9600,65.625,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6400,3300,6400,3300,9700,65.979381443299,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6500,3300,6500,3300,9800,66.3265306122449,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6600,3300,6600,3300,9900,66.6666666666667,"Quorum met","Quorum met","Quorum met","Quorum not met"
6700,3300,6700,3300,10000,67,"Quorum met","Quorum met","Quorum met","Quorum not met"
6800,3300,6800,3300,10100,67.3267326732673,"Quorum met","Quorum met","Quorum met","Quorum not met"
6900,3300,6900,3300,10200,67.6470588235294,"Quorum met","Quorum met","Quorum met","Quorum not met"
7000,3300,7000,3300,10300,67.9611650485437,"Quorum met","Quorum met","Quorum met","Quorum not met"
7100,3300,7100,3300,10400,68.2692307692308,"Quorum met","Quorum met","Quorum met","Quorum not met"
7200,3300,7200,3300,10500,68.5714285714286,"Quorum met","Quorum met","Quorum met","Quorum not met"
7300,3300,7300,3300,10600,68.8679245283019,"Quorum met","Quorum met","Quorum met","Quorum not met"
7400,3300,7400,3300,10700,69.1588785046729,"Quorum met","Quorum met","Quorum met","Quorum not met"
7500,3300,7500,3300,10800,69.4444444444444,"Quorum met","Quorum met","Quorum met","Quorum not met"
7600,3300,7600,3300,10900,69.7247706422018,"Quorum met","Quorum met","Quorum met","Quorum not met"
7700,3300,7700,3300,11000,70,"Quorum met","Quorum met","Quorum met","Quorum not met"
7800,3300,7800,3300,11100,70.2702702702703,"Quorum met","Quorum met","Quorum met","Quorum not met"
7900,3300,7900,3300,11200,70.5357142857143,"Quorum met","Quorum met","Quorum met","Quorum not met"
8000,3300,8000,3300,11300,70.7964601769911,"Quorum met","Quorum met","Quorum met","Quorum not met"
8100,3300,8100,3300,11400,71.0526315789474,"Quorum met","Quorum met","Quorum met","Quorum not met"
8200,3300,8200,3300,11500,71.304347826087,"Quorum met","Quorum met","Quorum met","Quorum met"
8300,3300,8300,3300,11600,71.551724137931,"Quorum met","Quorum met","Quorum met","Quorum met"
8400,3300,8400,3300,11700,71.7948717948718,"Quorum met","Quorum met","Quorum met","Quorum met"
8500,3300,8500,3300,11800,72.0338983050847,"Quorum met","Quorum met","Quorum met","Quorum met"
8600,3300,8600,3300,11900,72.2689075630252,"Quorum met","Quorum met","Quorum met","Quorum met"
8700,3300,8700,3300,12000,72.5,"Quorum met","Quorum met","Quorum met","Quorum met"
8800,3300,8800,3300,12100,72.7272727272727,"Quorum met","Quorum met","Quorum met","Quorum met"
8900,3300,8900,3300,12200,72.9508196721311,"Quorum met","Quorum met","Quorum met","Quorum met"
9000,3300,9000,3300,12300,73.1707317073171,"Quorum met","Quorum met","Quorum met","Quorum met"
9100,3300,9100,3300,12400,73.3870967741936,"Quorum met","Quorum met","Quorum met","Quorum met"
9200,3300,9200,3300,12500,73.6,"Quorum met","Quorum met","Quorum met","Quorum met"
9300,3300,9300,3300,12600,73.8095238095238,"Quorum met","Quorum met","Quorum met","Quorum met"
9400,3300,9400,3300,12700,74.0157480314961,"Quorum met","Quorum met","Quorum met","Quorum met"
9500,3300,9500,3300,12800,74.21875,"Quorum met","Quorum met","Quorum met","Quorum met"
9600,3300,9600,3300,12900,74.4186046511628,"Quorum met","Quorum met","Quorum met","Quorum met"
9700,3300,9700,3300,13000,74.6153846153846,"Quorum met","Quorum met","Quorum met","Quorum met"
9800,3300,9800,3300,13100,74.8091603053435,"Quorum met","Quorum met","Quorum met","Quorum met"
9900,3300,9900,3300,13200,75,"Quorum met","Quorum met","Quorum met","Quorum met"
10000,3300,10000,3300,13300,75.187969924812,"Quorum met","Quorum met","Quorum met","Quorum met"
4000,3400,4000,3400,7400,54.0540540540541,"Approval not met","Approval not met","Approval not met","Approval not met"
4100,3400,4100,3400,7500,54.6666666666667,"Approval not met","Approval not met","Approval not met","Approval not met"
4200,3400,4200,3400,7600,55.2631578947368,"Approval not met","Approval not met","Approval not met","Approval not met"
4300,3400,4300,3400,7700,55.8441558441558,"Approval not met","Approval not met","Approval not met","Approval not met"
4400,3400,4400,3400,7800,56.4102564102564,"Approval not met","Approval not met","Approval not met","Approval not met"
4500,3400,4500,3400,7900,56.9620253164557,"Approval not met","Approval not met","Approval not met","Approval not met"
4600,3400,4600,3400,8000,57.5,"Approval not met","Approval not met","Approval not met","Approval not met"
4700,3400,4700,3400,8100,58.0246913580247,"Approval not met","Approval not met","Approval not met","Approval not met"
4800,3400,4800,3400,8200,58.5365853658537,"Approval not met","Approval not met","Approval not met","Approval not met"
4900,3400,4900,3400,8300,59.0361445783133,"Approval not met","Approval not met","Approval not met","Approval not met"
5000,3400,5000,3400,8400,59.5238095238095,"Approval not met","Approval not met","Approval not met","Approval not met"
5100,3400,5100,3400,8500,60,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5200,3400,5200,3400,8600,60.4651162790698,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5300,3400,5300,3400,8700,60.9195402298851,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5400,3400,5400,3400,8800,61.3636363636364,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5500,3400,5500,3400,8900,61.7977528089888,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5600,3400,5600,3400,9000,62.2222222222222,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5700,3400,5700,3400,9100,62.6373626373626,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5800,3400,5800,3400,9200,63.0434782608696,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5900,3400,5900,3400,9300,63.4408602150538,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6000,3400,6000,3400,9400,63.8297872340426,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6100,3400,6100,3400,9500,64.2105263157895,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6200,3400,6200,3400,9600,64.5833333333333,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6300,3400,6300,3400,9700,64.9484536082474,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6400,3400,6400,3400,9800,65.3061224489796,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6500,3400,6500,3400,9900,65.6565656565657,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6600,3400,6600,3400,10000,66,"Quorum met","Quorum met","Quorum met","Quorum not met"
6700,3400,6700,3400,10100,66.3366336633663,"Quorum met","Quorum met","Quorum met","Quorum not met"
6800,3400,6800,3400,10200,66.6666666666667,"Quorum met","Quorum met","Quorum met","Quorum not met"
6900,3400,6900,3400,10300,66.9902912621359,"Quorum met","Quorum met","Quorum met","Quorum not met"
7000,3400,7000,3400,10400,67.3076923076923,"Quorum met","Quorum met","Quorum met","Quorum not met"
7100,3400,7100,3400,10500,67.6190476190476,"Quorum met","Quorum met","Quorum met","Quorum not met"
7200,3400,7200,3400,10600,67.9245283018868,"Quorum met","Quorum met","Quorum met","Quorum not met"
7300,3400,7300,3400,10700,68.2242990654206,"Quorum met","Quorum met","Quorum met","Quorum not met"
7400,3400,7400,3400,10800,68.5185185185185,"Quorum met","Quorum met","Quorum met","Quorum not met"
7500,3400,7500,3400,10900,68.8073394495413,"Quorum met","Quorum met","Quorum met","Quorum not met"
7600,3400,7600,3400,11000,69.0909090909091,"Quorum met","Quorum met","Quorum met","Quorum not met"
7700,3400,7700,3400,11100,69.3693693693694,"Quorum met","Quorum met","Quorum met","Quorum not met"
7800,3400,7800,3400,11200,69.6428571428571,"Quorum met","Quorum met","Quorum met","Quorum not met"
7900,3400,7900,3400,11300,69.9115044247788,"Quorum met","Quorum met","Quorum met","Quorum not met"
8000,3400,8000,3400,11400,70.1754385964912,"Quorum met","Quorum met","Quorum met","Quorum not met"
8100,3400,8100,3400,11500,70.4347826086957,"Quorum met","Quorum met","Quorum met","Quorum not met"
8200,3400,8200,3400,11600,70.6896551724138,"Quorum met","Quorum met","Quorum met","Quorum met"
8300,3400,8300,3400,11700,70.9401709401709,"Quorum met","Quorum met","Quorum met","Quorum met"
8400,3400,8400,3400,11800,71.1864406779661,"Quorum met","Quorum met","Quorum met","Quorum met"
8500,3400,8500,3400,11900,71.4285714285714,"Quorum met","Quorum met","Quorum met","Quorum met"
8600,3400,8600,3400,12000,71.6666666666667,"Quorum met","Quorum met","Quorum met","Quorum met"
8700,3400,8700,3400,12100,71.900826446281,"Quorum met","Quorum met","Quorum met","Quorum met"
8800,3400,8800,3400,12200,72.1311475409836,"Quorum met","Quorum met","Quorum met","Quorum met"
8900,3400,8900,3400,12300,72.3577235772358,"Quorum met","Quorum met","Quorum met","Quorum met"
9000,3400,9000,3400,12400,72.5806451612903,"Quorum met","Quorum met","Quorum met","Quorum met"
9100,3400,9100,3400,12500,72.8,"Quorum met","Quorum met","Quorum met","Quorum met"
9200,3400,9200,3400,12600,73.015873015873,"Quorum met","Quorum met","Quorum met","Quorum met"
9300,3400,9300,3400,12700,73.2283464566929,"Quorum met","Quorum met","Quorum met","Quorum met"
9400,3400,9400,3400,12800,73.4375,"Quorum met","Quorum met","Quorum met","Quorum met"
9500,3400,9500,3400,12900,73.6434108527132,"Quorum met","Quorum met","Quorum met","Quorum met"
9600,3400,9600,3400,13000,73.8461538461539,"Quorum met","Quorum met","Quorum met","Quorum met"
9700,3400,9700,3400,13100,74.0458015267176,"Quorum met","Quorum met","Quorum met","Quorum met"
9800,3400,9800,3400,13200,74.2424242424242,"Quorum met","Quorum met","Quorum met","Quorum met"
9900,3400,9900,3400,13300,74.4360902255639,"Quorum met","Quorum met","Quorum met","Quorum met"
10000,3400,10000,3400,13400,74.6268656716418,"Quorum met","Quorum met","Quorum met","Quorum met"
4000,3500,4000,3500,7500,53.3333333333333,"Approval not met","Approval not met","Approval not met","Approval not met"
4100,3500,4100,3500,7600,53.9473684210526,"Approval not met","Approval not met","Approval not met","Approval not met"
4200,3500,4200,3500,7700,54.5454545454545,"Approval not met","Approval not met","Approval not met","Approval not met"
4300,3500,4300,3500,7800,55.1282051282051,"Approval not met","Approval not met","Approval not met","Approval not met"
4400,3500,4400,3500,7900,55.6962025316456,"Approval not met","Approval not met","Approval not met","Approval not met"
4500,3500,4500,3500,8000,56.25,"Approval not met","Approval not met","Approval not met","Approval not met"
4600,3500,4600,3500,8100,56.7901234567901,"Approval not met","Approval not met","Approval not met","Approval not met"
4700,3500,4700,3500,8200,57.3170731707317,"Approval not met","Approval not met","Approval not met","Approval not met"
4800,3500,4800,3500,8300,57.8313253012048,"Approval not met","Approval not met","Approval not met","Approval not met"
4900,3500,4900,3500,8400,58.3333333333333,"Approval not met","Approval not met","Approval not met","Approval not met"
5000,3500,5000,3500,8500,58.8235294117647,"Approval not met","Approval not met","Approval not met","Approval not met"
5100,3500,5100,3500,8600,59.3023255813954,"Approval not met","Approval not met","Approval not met","Approval not met"
5200,3500,5200,3500,8700,59.7701149425287,"Approval not met","Approval not met","Approval not met","Approval not met"
5300,3500,5300,3500,8800,60.2272727272727,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5400,3500,5400,3500,8900,60.6741573033708,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5500,3500,5500,3500,9000,61.1111111111111,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5600,3500,5600,3500,9100,61.5384615384615,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5700,3500,5700,3500,9200,61.9565217391304,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5800,3500,5800,3500,9300,62.3655913978495,"Quorum met","Quorum met","Quorum not met","Quorum not met"
5900,3500,5900,3500,9400,62.7659574468085,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6000,3500,6000,3500,9500,63.1578947368421,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6100,3500,6100,3500,9600,63.5416666666667,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6200,3500,6200,3500,9700,63.9175257731959,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6300,3500,6300,3500,9800,64.2857142857143,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6400,3500,6400,3500,9900,64.6464646464647,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6500,3500,6500,3500,10000,65,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6600,3500,6600,3500,10100,65.3465346534654,"Quorum met","Quorum met","Quorum met","Quorum not met"
6700,3500,6700,3500,10200,65.6862745098039,"Quorum met","Quorum met","Quorum met","Quorum not met"
6800,3500,6800,3500,10300,66.0194174757282,"Quorum met","Quorum met","Quorum met","Quorum not met"
6900,3500,6900,3500,10400,66.3461538461538,"Quorum met","Quorum met","Quorum met","Quorum not met"
7000,3500,7000,3500,10500,66.6666666666667,"Quorum met","Quorum met","Quorum met","Quorum not met"
7100,3500,7100,3500,10600,66.9811320754717,"Quorum met","Quorum met","Quorum met","Quorum not met"
7200,3500,7200,3500,10700,67.2897196261682,"Quorum met","Quorum met","Quorum met","Quorum not met"
7300,3500,7300,3500,10800,67.5925925925926,"Quorum met","Quorum met","Quorum met","Quorum not met"
7400,3500,7400,3500,10900,67.8899082568807,"Quorum met","Quorum met","Quorum met","Quorum not met"
7500,3500,7500,3500,11000,68.1818181818182,"Quorum met","Quorum met","Quorum met","Quorum not met"
7600,3500,7600,3500,11100,68.4684684684685,"Quorum met","Quorum met","Quorum met","Quorum not met"
7700,3500,7700,3500,11200,68.75,"Quorum met","Quorum met","Quorum met","Quorum not met"
7800,3500,7800,3500,11300,69.0265486725664,"Quorum met","Quorum met","Quorum met","Quorum not met"
7900,3500,7900,3500,11400,69.2982456140351,"Quorum met","Quorum met","Quorum met","Quorum not met"
8000,3500,8000,3500,11500,69.5652173913043,"Quorum met","Quorum met","Quorum met","Quorum not met"
8100,3500,8100,3500,11600,69.8275862068966,"Quorum met","Quorum met","Quorum met","Quorum not met"
8200,3500,8200,3500,11700,70.0854700854701,"Quorum met","Quorum met","Quorum met","Quorum met"
8300,3500,8300,3500,11800,70.3389830508475,"Quorum met","Quorum met","Quorum met","Quorum met"
8400,3500,8400,3500,11900,70.5882352941177,"Quorum met","Quorum met","Quorum met","Quorum met"
8500,3500,8500,3500,12000,70.8333333333333,"Quorum met","Quorum met","Quorum met","Quorum met"
8600,3500,8600,3500,12100,71.0743801652893,"Quorum met","Quorum met","Quorum met","Quorum met"
8700,3500,8700,3500,12200,71.3114754098361,"Quorum met","Quorum met","Quorum met","Quorum met"
8800,3500,8800,3500,12300,71.5447154471545,"Quorum met","Quorum met","Quorum met","Quorum met"
8900,3500,8900,3500,12400,71.7741935483871,"Quorum met","Quorum met","Quorum met","Quorum met"
9000,3500,9000,3500,12500,72,"Quorum met","Quorum met","Quorum met","Quorum met"
9100,3500,9100,3500,12600,72.2222222222222,"Quorum met","Quorum met","Quorum met","Quorum met"
9200,3500,9200,3500,12700,72.4409448818898,"Quorum met","Quorum met","Quorum met","Quorum met"
9300,3500,9300,3500,12800,72.65625,"Quorum met","Quorum met","Quorum met","Quorum met"
9400,3500,9400,3500,12900,72.8682170542636,"Quorum met","Quorum met","Quorum met","Quorum met"
9500,3500,9500,3500,13000,73.0769230769231,"Quorum met","Quorum met","Quorum met","Quorum met"
